review_id,text
-s_VqNjhapQvsRH3VwSl0g,"The movie was awesome, unfortunately can't say the same for the actual restaurant. I went to this specific White Castle during a Vegas weekend. I was expecting delicious small burger sliders with a side of fries for the amount of money I paid. It was horrible. And I don't blame any staff, this iPad to do with the quality of the burger. They basically tasted the same as the microwaveable ones you get at a local food market. Very disappointing. I couldn't even finish the small lil burgers. Would never recommend this franchise to anyone until they find a better supplier for their patties. And stop using microwave food. The fries were ok. The instructions say to ""put mustard on this review"" (and I wish I woulda put some
On that horrible burger) but I don't wanna sound like I'm trashing this franchise blatantly, I'm sure there's a few that will appreciate the quality of these small burgers. Good luck White Castle! Hope you get better, being this is our first west coast franchise.  

Ps: don't let the movie fool you!"
Hn4ZUnRsCmLOEm-j8gNw8A,"No wonder this place was featured in Harold and Kumar. You would need to be drunk or stoned to enjoy White Castle.

I was so excited to try this because relatives on the east coast love White Castle. Plus Harold and Kumar made this place seem like some sort of burger godsend. 

What a load of crap. Crappy bread, patties, and fries. At least they did the job and the fries weren't too salty.

But this is mediocre. In-N-Out is better."
4KctWubV7oqLCfyTnjfRvg,"Stumbled upon this place while walking the Strip and I just had to try it just because. I only ordered a Cheddar Fries and 1 Burger. I am glad that's all I ordered because it did not taste good at all. First off, the service is cap. They didn't really care about you. The cheddar fries was nothing exciting, it had stale fries. The burger is just nasty! It's soggy with no flavor. Maybe if you are drunk and hungry you can eat here but other than that, I would pass."
u2ZNACiOMC406BSixKGMYg,"It's White Castle.. It's late night munchies.Grab a bag or box of burgers get a milkshake. The power is bulk burgers, you are supposed to buy a bunch of them.

Not as good as a $10 burger? Yeah no kidding, Its a buck. 

I personally hold the pickle on the cheeseburger.

The staff is great, and the lineup seems long but it does move along at a fair clip.

Now open one in LA guys..."
tP4EwK1kDxbI27syBkk-Yw,"The hype with this one was strong. 
What with the constant talk on local news stations, blogs, websites how could you not feel the pressure as a lover of food in Las Vegas? We were not immune to the build-up and thus had to see what we were missing all these years. 
We visited on a Saturday, early evening/late afternoon timeframe. The place was busy, but that was no surprise with the aforementioned popularity still booming. The line was relatively long but moved at a decent rate. They do well to get you through and on your way. We waited about 15-20 minutes in line. The menu is simpler than most fast food type joints with limited offerings. Think somewhere between In n Out and Chil Fil A. I appreciate this; makes it easier for someone like me who wants to get right to the ""bread and butter"" if you will and skip over their second rate items. The sliders were much smaller than we expected; again we've never had even the frozen grocer variety so expectations were only speculative. It reminded me of a plain McDonalds burger with the small chopped onions being one of the only things on the burgers other than the meat. The fries were nothing special. Not great but also without any major flaw. Straightforward French fries. Our meal was over in less than 10 min and we left feeling quite disappointed, and overall confused about the hype. 
Guess it's just one of those things that you either get or you don't. 
And I don't."
xONZEbEbkzDjYOy9AmRZdA,Leave it to Las Vegas to ruin a Midwest gem. I was looking forward to White Castle being here but it is definitely not the same. I expected there to be a wait so I won't complain about the 1 hour and a half that I stood in line but I will complain that the line is like General admission for the club. I don't think they thought thoroughly about having a line outside on a busy strip sidewalk. Also I wasn't that far back in the line so I thought once I got into the building I would be minutes from ordering. Okay so the food; when I received my burgers they were lukewarm after coming fresh off of a grill! I also ordered chicken rings and they didn't have honey mustard! Dont even get me started on the employees! They need to bring some people from the MIDWEST to train these people. For those who have not had White Castle before this is not what all of us Midwest folks were excited about! It wasn't nearly the experience from back home! I agree with those that said you can go to the frozen section for what they are serving up here. Also they need to figure out how to get one off of the strip and with a drive-thru and breakfast. I will not be returning to this location.
u2AevBLIRg6NVIA6r-ty_w,Moved from the Midwest to Southern CA so this White Castles on the strip is the closest to me. Tastes good just like it does back home.
EXGH1iap71ondI-dNyrFHg,"This was our family's Christmas Day Lunch/Dinner (depending on what time you eat lunch/dinner). Seeing as my wife and I both love White Castle and there is not one no where near where we stay, this one was GREAT."
Wbs5xbCu8H3LsHZ0iwSdgg,"Finally, I finally went to the restaurant that Harold and Kumar having to go through numerous of obstacles to just eat there. But luckily I didn't need to go through the Obstacles Harold and Kumar needs to go through lol. But I did get there at 3 am and the there's still like a 20 mins wait pretty impressive in my Opinion. Well I think the white castle slider was alrite, nothing special and crazy about it their fish white castle was pretty good I have to say. But honestly, I rather have a Mcdonald burger or an In N out burger than the White Castle with the fact that their price are pretty similar."
K7avooSL44yrdBm_rPq9zg,"Nasty!!!  Our first experience here was when they first opened...its was good! Food was good, customer service was good. This time its completely different. Burns gross fries, horrible nasty ""customer"" service, sent the fries back to only get back-talk from one of the employees!!
Who does that!!! I'm guessing poor management is to blame? I'm not sure. The only thing good was the sliders!"
jzmxTup3fKJIGkFM2P-G1g,"Came here for the first time with my husband to see what all the hype was about. It was disgusting. I took 1 bite and was done. My husband forced himself to finish 2 sliders. We had stomachs afterwards. They tasted not fresh and maybe even frozen. Buns were soggy and meat slices are super thin. I got cheese fries and they were ok, nothing special. Only good thing we experienced was great customer service from the cashier. I wish I would've caught her name, but she was the only good thing that came off that place. Save your money and go elsewhere."
LhdkkLOlpztP3A4bziTsoQ,Burgers were good first time eating here heard a lot about it wanted to try it out taste was good on the sliders fries were alright will be bringing my girl and the kids
vkfEZIYZJaK_UQyZCpB-nQ,"Yes I know.  One minute I can go from a gourmet Gordon Ramsay BurGR to straight ghetto White Castle belly bombers in an instant, haha!  What can I say!  Well I can say, ""If you didn't grow up with White Castle, then you'll probably NEVER understand the sensation of biting into one of these heavenly sliders!""  Just keep in mind, they're NO comparison to a normal burger like In-n-Out.  So believe me, I'm McLovin' all the negative reviews.

Yes they're cute tiny little burgers and can be eaten in four bites.  But that soft steamy bun with a little bit of chopped onions, pickles, and melted cheese (or without) are just the best!  Not as healthy as a four start chain Habit Burger, or as beefy as Five Guys, but more of an ""if I had a fast food burger choice"" of a burger chain;  I'd choose the Dub C!  I mean, they made a movie out of it!  Plus I grew up with them in St. Louis, so it's a personal choice!  
  
Located in the Casino Royale, and the only location in the west coast;  It's conveniently sitting between Fat Tuesday and Walgreens.  And thank goodness for being 24/7, as it's a great pre- or post-party snack!  

Regarding service, it's fast food, not fine dining.  Luckily I had no issues with service, but what do you expect?  Just order and scarf them down!"
_8jrrsVmiHvjDrWKmLJzlA,"I think I was more excited about the fact that I got to finally try White Castle than I was about the actual food. My girls and I checked it out after a night of club hopping--and this food is perfect for that sort of situation. I HATE onions, but was so tired I ended up eating them anyway. The burgers weren't horrible, but they weren't amazing either. I know that folks say they're like Krystal's burgers, but I liked them better...although I couldn't tell you the last time I had anything from Krystal's.

All in all, the restaurant wasn't great, but being able to experience it during an awesome Vegas vacay made it worthwhile."
ZQeHd3xm8nn4U7iAevp7yg,My husband has always loved White Castle so of course once he found out there was one a block away from where we were staying (the Venetian) we had to stop in and grab a bite to eat! Thank god this place is 24 hours because the best time to eat it is when you're good and drunk and that is usually late but then again it's Vegas we are talking about! Lol when are you not good and drunk? Anyways!!!!! Awesome drunk food for sure! And it's nice that it's cheap too!
S8SmHLHbIKDEov4vOMklEw,"I've been buying White Castle slider burgers from the frozen section at Walmart for years and always wanted to try the real thing. I finally had the chance this past weekend while in Vegas and it was awesome. Everything I'd hoped it would be. My wife and I ordered 20 beef sliders, 2 small chicken rings, and 2 fries. It ended up being too much food but was still worth every penny I paid. Will definitely return on my next trip."
bm4yb9gtfk_jWl9dJFWpwg,They've lied to us people.... i don't know how they were able to make a movie about it.
HLYtHUK8dwAos8qP4Di2BQ,"It is over hyped. I've heard about how amazing this place was but it's actually ok. This place isn't bad, just did not even reach anywhere near my expectations."
TM874-GkP7pYlHaQt2AxFg,"OK I was born and raised in New Jersey where there is white castle all over the place I remember when he first got here to Las Vegas and me and my nanny and son went here for the first time

Yes it's the exact same but it is much larger and caters to a lot of tables and there is a beer offering and it's pretty cool how they fill the cups

The only thing that is a complaint is the fact that it's three times the cost as a normal white castle visit. 

This white castle did in fact run out of hamburgers when it opened on The strip I remember the day that it happened and it made headlines
It's kind of like a classy white castles if there such a thing"
mcyV-ubssRJHheWyBBsmmA,"OK, White Castle virgin.. I know, I know, but truth. Listen Vegas is an experience and so is White Castle apparently. Silly me, Saturday night on the strip, but friends were here from NYC and they insisted. Wait outside in a line of people walking past asking ""What are you in line for?"" Had to resist answering ""Hookers and Blow."" Then wait in a line inside, and folks they are SERIOUS about that line, to include security guards to direct traffic. 
Our troop goes in deep and orders a suitcase of burgers (a flippin suitcase of burgers) 2 onion rings (more like onion chunks, better than rings) and 1 fry. I have no idea what I am in for, but I am ready, I mean it is food, burgers and fries, hello.. Yes lord! This is a tasty burger! I don't care for pickles, so I toss em, but the burger itself is damn good.. About 4 bites (watching my table mates who apparently never eat in public is where I glean this information) and that burger is no more.
I will be back, someday.. It is on the strip, I avoid the strip for too many reasons to list. However, White Castle is a good lure, so it might be sooner rather than later.
TIP: Order more than you think you will eat, you don't want to get back in that line!"
VhxqLTnYoOideXOM000oUg,"Loads of interesting options. They have great combos, all sliders. If you are in a group better get their Castle packs which are great. The place is crowded, so ensure you have time to wait in line. Quick service though. Pretty organized.

Best part: they make their sliders fresher in front of you. They are NOT reheated when you order."
Nt58l-kgphWcTHdJenckTw,OMG! My favorite vacation spot meets my favorite burger! The sliders were delicious along with the iconic fries. I recommend everyone go here while on the strip
ZMM18cCsbNSWBjl65TxruQ,"It's been a few years since we had White Castle so when we found out they were opening a location in Vegas we wanted to visit.

I was little disappointed about the location. It is connected to Casino Royale and there is not much seating here. The restaurant was dirty and they didnt have any staff cleaning up the tables. The line was long but it did move fast. 

The burgers didnt taste good as I remembered. Maybe because it's been a few years but I was happy to get my White Castle fix."
sBLlhv6xniz3-t_uUdPO4Q,"This place is good! short lines and fast service. I ordered about 30 burgers and they came out fast, i ordered them for the drive home and my group ate them all before we can get half way home. Defiantly worth visiting here."
eoVRF5AzMVGi6jnI9TQOUw,"The grossest thing I've ever consumed. I would've been better off getting the frozen ones from the freezer section. I will never eat this place again. And after we complained they didn't even seem to care nor bother to help fix the situation. Save your money, go somewhere else!!"
gkwvUz4-8tHmUie2ghdeTA,"We don't have White Castle in California, so this was a must go for my husband. We loved the mini burgers! Preferred the original one patty more than the double. Bought extra to have in our condo for munchies and they reheated well in the microwave. Total yummers!"
1KhhvV93P0EIgq2tEXe_Zw,"I really enjoy the simplicity of these little sliders.  The onion chips are my favorite side.  The fries are average, but I'm not really a potato person in general.  The frozen cheesecake on a stick is worth the trip alone.   

I admit that when I first tried this place it took a while to grow on me, but now I really crave these simple little burgers.  I try to stop in every couple of weeks for a quick bite.  I avoid the weekend tourist crowds and always stop there for weekday lunch.  My parking experience has improved since I discovered the back entrance.  The only bad thing about this place is getting in and out of the parking lot, but that's not the restaurant's fault so I won't ding them for that.  I also get a kick out of the people walking out with two suitcases full of these things.  Like they're buying enough to feed a whole plane."
XBX0hMkitzd-ZySa3AlrPA,"It tastes like the frozen burgers i used to buy at the grocery stores. They do come in cute boxes though, and if you get a combo, its decently priced. 
Not too bad, but nothing to rave about. It's inside the Harrah's hotel."
rNugNF6r-dG98axFkz4ntA,"This isn't the best of anything by far but it's better fast food than the typical chains and their 24/7! And if your fan of the movie(Harold & Kumar) then you must try this place once cause those frozen ones you buy at the grocery store are fake and don't give White Castle anyway justice. 

I ordered a combo. 
*Sliders with cheese - Without the cheese they slider would suck so the cheese is good and def a must. 
*Fries - Crinkle cut and very lacking. Easy pass next time.
*Onion Fries - Your combo will be much better if you substitute for these. I like these a lot better. 

I would probably recommend on skipping on combos and getting a sack. Because 4 sliders aren't really enough. Anyways White Castle isn't anything special but it is appealing at 4-5 AM, if you don't want Hash House or Earls. 

The service is like any fast food joint. I asked for ranch and the lady said she had to go to back and get some. I waited 5 minutes and she didn't move at all. She had the easiest job of handing out sauces and she couldn't even do that smh."
V5VhmJiLFksQol0m0NjkKA,"I stopped at White Castle around 4 A.M. since it was near my hotel and open 24/7. I ordered 3 classic sliders while my friends ordered the original slider combo. The line was long and took me 10 minutes to order and another 10 minutes to get my food. 

When I got my food, I was disappointed. In no way did that resemble a burger slider. The bottom bun was so soggy that it stuck to the packaging. The burger patty was probably 3 millimeters thick. It came with one pickle and grilled onions. The fries were soggy as well and tasted like plastic. The fries tasted like they were frozen and reheated in a microwave. To top it off, the food was not worth the money. It costs almost $10 for a slider combo (drink, fries, 3 slider). I paid $1.30 for each slider that you could finish in 2 bites. The best part of the meal was the drink.

The food here closely resembles the frozen, microwaved lunch you get in elemenatry school. One star because it is open 24/7."
pOGiHnBqvMjaPLRjLmCLNw,"White Castle?  My Wife and I were so excited to try this place and it was a major let-down.  First off the food- ok the sliders are good, not great, and definitely nothing to rave about.  The fries and mozzarella sticks are phenominal.  Why the 3 stars???  Because the price, I know its the strip but for four slides, two small fries, two small drinks, and an order of mozzarella sticks, $27!!!???? You gotta be kidding me!?  All in all i wont be back anytime soon.  Thanks for nothing Harold and Kumar. 

P.S. note to management wipe down the tables and pick up trash once in awhile.  Never too busy to keep up routine cleaning..."
yVzqZZqx14Xy11XxdviCmg,"OK, fact not the best burger in the world. Fact not the best slider in the world. However it is a regional thing. People flock to In-N-Out burger as soon as they land in Vegas not because it's the the best burger but because they grew up with in-n-out and the want the nostalgic feeling from their childhood. Just like many of us go to Chic-Fil-A every time we go to California!  Service was friendly, dinning area was clean and the food was hot. If you have never had W/C give it a try you may just like it. If you want a GREAT Burger try the Burger Bar."
-e3BEs5Hm84AldD49RrMpQ,"I've always wanted to try White Castle, even before the movie came out and now that I've tried it...it's nothing special.  I would rather have In and Out or eat at McD.  The burgers lacked any flavor but at least the buns were good.  I should've just went to Shake Shack against my better judgement.  The best part of the meal was the chicken ring sandwich.  Too bad 2 meals of chicken ring sandwiches and two sliders costed 25 bucks.

Never again."
8VrxW0QArvo3Gx8p06_93w,"Well Saturday night is over and what a better way to finish it than stop in for a few white castles, a Coke and some chili cheese fries"
5KhSHUXS4zlw2NR2KcRRhw,My wife had bragged about White Castle for a long time about how good their sliders were and how you could eat a whole sack of them.  When we got to White Castle my wife immediately ordered 20 for the two of us.  After trying one slider I was so disappointed the burger was so bland and nasty.  My wife was equally as disappointed and we both opted to throw them away rather than suffer through trying to eat them... Extremely disappointed and sad for my wife who thought she was going to enjoy a childhood favorite... I had better burger at McDonalds.
qbS4Wbh9B7a5zBFOtOcqqA,"This was my first trip ever to White Castle. I ordered 2 original sliders, 1 with cheese, and a side of fries. I have to say, I'm a big fan of the fluffy bread and onions. Fries were decent too, and not greasy. I usually just order hamburgers, but I must admit these sliders are much better with some cheese. 

White Castle is def a good snack as you walk along the Blvd. looking for trouble. Best to go during weird hours because that line can be Disneyland-long."
NlRqO8D_zq9HdZYMwVhA6w,"I was excited to find a White Castle in Vegas mostly being from the east coast living in the west coast. The sliders were delicious and the staff were friendly. Although white castles don't have the best dinning ambiance the steamed, soft, melt in your mouth sliders is where it's at. I recommend you have the order to go to take back to your hotel as seating here is limited and kind of in a busy casino area."
LiHFd-WeqzCEdp2MSoORzA,"Ok so for those of us who have never ever had a White Castle from an actual ""White Castles"" I was so freaking stoked about my visit to this holy grail. I truly believe I had the  exact same feeling that Harold and Kumar had when they finally arrive at the place where they have been dying to get to all because they have been yearning for those little magical sliders in the pretty little white box.

As I stepped through the double glass door from the Las Vegas strip and entered this gold mine I was filled with happiness. Who would have ever thought that we would be so lucky to have a White Castle here, but I guess dreams do come true.

The line was not bad and space was pretty small and yes they only have 2 cash register but there was an army of workers in the back cranking out them sliders and the food came out fast. As I am placing my order I am still in disbelief that I didn't have to travel to the east coast to experience this must try burger joint. Any how that was just it. I am giving them a 4 stars because although everything was great the burger itself the one thing that this place is all so famous for was good but I wish was better by being hot and fresh. 

I totally understand that in order to meet demands and keep customers happy by getting their food quick they must constantly pump out burgers and let them sit there, and that's where it suffers I think. I burgers itself was a little cold. But never the less I was extremely content. I ordered almost every item on the menu because even though I wish it was a hope skip and a jump, it is not easy for us locals to just drive up and pick us up a bag full of burgers...no you must be strategic about it and actually plan your day to enjoy this place and it's food. 

All in all everything was good and I defiantly will be back again and again. I'm crossing my fingers they will open up other locations where we can just pull up to a drive thru and satisfy our cravings a little easier. I think I have been building up the anticipation about White Castles since the movie Harold and Kumar and never thought I would ever get to taste them or get to one without actually leaving Vegas but now I can. So say what you want about this place I am just so happy that after all these years I Finally Made it to WHITE CASTLES!!!! Thank you for opening one up in Vegas. 

Oh and the staff was super nice too!!! 
***OOPS I PUT THIS PLACE IS DRESSY BUT I MEANT CASULE*** I hope we all could figure that out! LOL"
rNVo-YnSbz2Gp95SY03yog,"1st time I had white castle sliders... woo-hoo!  very delicious!  cheap, yummy and fast on the strip!  i like their fries - which are not salty, and chicken rings ! open up in canada, will ya!?"
dwMPmjaiKld_iJd1VYAXyw,They list this place as a fast food restaurant but more like a SLOW food Restraunt! The manager should be taken out back and beaten! 4th of July holiday and they have one person working a register and a line out the door! Heaven for bid the manager throws a few more employees on registers to speed up the process or hops on one himself! Worst run business! If u see a line go somewhere else like I did after waiting 30 minutes and not moving as it will be a two hour wait just to order!The debate of $15/hour makes me laugh when I see how a business like this is run! Can't wait till the day they replace workers with computers so we can place our own orders and not have to wait an hour in line at a Slow food Restraunt!
6N49RrfcstqL2_gBvdJ7jA,I didn't expect  much being that they only had sliders. But it was surprisingly  good. The grilled onions make it worth it. Definitely  enjoyed our dinner date on the strip!!!!
TcrcCc9muYxTOgldqVadog,"Jalapeño double and onion chips/loaded fries are just so good, not anything like the frozen cheeseburgers quality. Get some Dusseldorf mustard and zesty sauce on the side."
2uRu9VGJQBp6Afwpj3GMyw,"Food wasn't that good. I spend about $50 trying different things on the menu but it just wasn't worth it. Flavorless. Employees were friendly though, so that's a plus. Harold and Kumar should have gone elsewhere!"
UVC1I1l1fIek2HY7i-YS6w,"It's White Castle. It's its own entity. It's not a hamburger as West Coasters (myself included) think of when you hear the word 'Hamburger'. Once you get into the idea that you're eating something completely different, you're on the road to success.

I fell in love with these little onion-y meat and bun nuggets in Kentucky. I suppose if you hate onions, you'll hate this. The onions are cooked and the patties and buns are stacked on top steaming everything with that onion-y goodness. These were every bit as good as the ones I've had in Kentucky. 

Pro Tip: Get a side of onion chips, and order by the sack."
XUhfo8vvSumYkxB7yAtFrg,"I've been craving White Castle ever since Harold and kumar came out. I was elated when I heard they were coming to the west coast and was not disappointed. I'm surprised the location is so small so I can only imagine how quickly it fills up. I got the 2 double slider combo and was blown away. So meaty and cheesy, with the onions and pickle to cut through. No condiments necessary."
r06ZJBNv5vaZehzdLEaAaA,I love White Castle so I was excited one was out my way!! But the parking is horrific because it's located on the strip!!! Sooo wish they would add another location with a drive thru in another area of vegas!
A6vbq6tg7g1nJkhhJSCmiQ,"My husband and I had never been to White Castle before so we decided to give them a try out of curiosity. We stopped by on Saturday afternoon around 5:30, it took 45 minutes to wait and order, then another 10 to receive our meal which wasn't too bad.

We were able to find a little spot to sit in really quick, the table was clean but the space was tiny. The employees that I dealt with were friendly. 

I can say that I am glad we took the safe route and ordered very little food, better safe than sorry. I got combo #2 which comes with 4 cheese sliders, an order of fries and a drink for $8.99, I also ordered 6 additional cheese sliders, an order of onion chips, and a fudge dipped cheesecake on a stick (additional burgers were for the kids at home). I ordered all of the cheese sliders without onions. When our number was called my husband picked up the order and brought it back to the table. I opened the bag up and noticed no cheese and onions on the first slider, so it took out one after another and noticed they all had no cheese but they did all have onions, on top of that, I didn't receive my cheesecake. I put the sliders back in the bag and took them back, they threw the sliders away and I waited another 10 minutes to receive the ""correct"" order. First 4 sliders were fine, cheese and no onions, other 6, cheese with onions. WTF! My receipt clearly stated cheese and no onions for all 10 sliders! At that point I was annoyed so I didn't take them back to the front counter, but seriously, you must really not know what you're doing if you get my order wrong twice. To top it off the burgers were semi-warm, they should be glad I didn't become very disgruntled.

I honestly wasn't impressed with the tiny burgers, I took a bite and to my surprise, it tasted just like a McDonald's $1 cheeseburger. The slider consisted of a bun, thin patty, and sliced pickles. The fries weren't anything special either, they tasted just like the crinkle cut fries that you buy at the grocery store and fry up yourself. Onion chips were okay, they were very crisp and had a semi sweet taste to them. The best part of the meal was my orange fanta beverage and the fudge dipped cheesecake on a stick. We spent $25 on our meal and thought it was a complete waste. Meal #2 comes with enough food to fill up a hungry toddler, not an adult. The cost is not justifiable to me, too little food for the price, $1.50 for a tiny cheese slider, no thanks. 

I came, I tasted, too over-hyped."
J76Hu13cIN89ACpnOqohyg,"I was honestly so dissapointed when I ate there. I honestly do not know what everyone was fussing about how it's the greatest thing in the world. 
Cons: The line was long, (as suspected since it's new) once you get inside, there's another line. I don't know if they still have long lines since people know it's not the best lol The burgers were tiny and had very little taste to them, which I assume it's how it is in where it came from. It was very expensive for what you got to be honest. It was not good at all, way way over price. Like In-n-Out is better lol The kitchen where you can see them cooking the burgers is very unsanitary looking. There were buns everywhere, chopped onions on the floor, not to mention their was pretty brown lol
DO NOT WORRY IF YOU HAVEN'T GONE THERE, YOU'RE NOT MISSING ANYTHING. 
Pros:...umm they have really good chicken rings? 
Hope this helps. I honestly would recommend to go there just to taste it just so you can say you've had it but I honestly doubt that anyone is going to return. Unless you're a tourist and drunk at 4 in the morning."
6KQ7noqvPbH4ibkAyZw2Dw,Service was quick. Sliders are bomb. It's White Castle. Need I say more. Go there. Stuff your face. Drink a beer.
nX7j7lklZ_jdE8BnSXeyKA,"Service was good.  The cleanliness was a bit lacking as staff was not clearing tables very quickly.  This would be 1 start if they didn't sell beer...

The sliders are okay at best; I am unsure of where all of the hype comes from.  If fast food burgers are your goal, I would pick In-N-Out before going to White Castle.  If you compared it to any sort of restaurant style burger, you would remove White Castle from your memory, never to be thought of again.  

Don't want to make the journey to WC?  The frozen versions from the Super Market are just as good as at WC."
26RMP24EDZ-K7kTRYl-Uzg,"Located inside Casino Royal. Hubby and I had the late night munchies after a bit of a shopping. The line was kind of long, about a 15-20 minute wait then an additional 10 min wait.

This was my second time eating White Castle. Their sliders were delicious. We ate a lot of them on the ride home. They are small and perfect, I don't get the same guilt trip I do when I eat other burgers. I tried the chicken sliders for the first time, it's not my cup of tea, I just don't think that chicken should be a burger, I also tried their bacon cheese fries, oh my."
TNaEVa4F1gG4K_xkN8YsfA,"In a word, yuuuuuummmmmm!!!! So glad to find a White Castle out west! We walked from the New York New York casino up the vegas strip just to have some of these sliders and they were definitely worth it!!!!! Staff was friendly, kept the area clean which made our experience even better."
HuRqdDNm6WVwCotTZAVlfg,I like the fish sliders the best. The chicken sliders are the fries kind of dry. The cheese burgers are good I can do with out the fries...
dx7MM3qe883RoymRAJ9Vkw,"To be fair, I've only had the frozen Costco version of these baby burgers and was only introduced to the chain by watching ""Harold and Kumar go to White Castle."" Yup! My husband has never had WC before so we decided to give it a go. 

Located at the Best Western Casino Royale, it'll hit you in the face if you're walking down the strip towards Venetian. There are security guards standing at the doors and inside to monitor the lines. We came in at 10ish and were in and out in less than an hour. Guess everyone was still sleeping. By the time we left, the line was out the door!!!
About the food:
-Original Slider- plain as can be. Onions, beef patty
-Cheeseburger Slider- comes with a pickle, onion and cheese. I liked this one best. Had the best flavor because of the pickle. 
-Chicken Ring Slider- two chicken rings with cheese. I wouldn't order it again and now understand why it needs the cheese. Without it.. Kinda dry.
Fries- crinkle cut. Standard!

The boo is a fan of the cheeseburgers goodness. My beef (hehe) is that I'm not a fan of the soggy buns. Sorry! I understand it's that way because of the onions soaking the flavor into them but... I like my buns firm ;)"
Z_QijfbyBjb-JWqiDPWrxA,"Well, I finally made it to a White Castle.  It is what it is and it doesn't try to be anything more.  And that's basically how a 24-hour food joint on the strip should be.  Be noted that I came here right after having a Filet Mignon at Mon Ami Gabi, so I really came in here with lower expectations.

I like cheeseburgers so I went with their Castle Combo No. 2 which had 4 cheeseburgers, fries, and a drink (http://bit.ly/1d7fHzH).  I can describe these little cheeseburgers in two words:  Salt Bombs!  These little suckers were pretty damn salty.   I think after every bite I just keep going for my soda to soak it all up.  Despite the saltiness, the cheeseburgers weren't that bad!  But it might be because I had some alcohol beforehand.  And definitely better than getting them frozen ones at the supermarket.  For just under $10, the combo was decent.

Luckily when I arrived to White Castle at around 10:30pm, there wasn't a line to order.  So my experience was pretty quick as it should be.  But when I walked by at around midnight, the place was super packed so I was glad that I just had beat the late night munchie rush.  Amazing!

Despite the novelty, I don't know if I'd come back to White Castle again.  If I want a burger on the Strip late at night, there are plenty of other options at around the same price range."
XBEowW6g7zMGJzOE31DXRg,"I honestly don't really see the hype about this place either. Ate here about two or three times during EDC week, because it was right next to our hotel, opened late (maybe even 24 hours?) and is cheap.

The burgers are okay, cute and little but not really flavorful. Bland I might add. Fries are okay too. The best item on their menu is probably the chicken rings, and they're not even known for that. 

The employees are rude and the food doesn't really come out as fast as you would think for a fast food joint. . .

Oh Harold & Kumar, you guys definitely got my hopes up. I can see how one may find this place delicious if under the influence of marijuana."
liaEdz5jJ_4oQeP6w96r9w,"Simply put - their burgers/sliders suck. I walked in with pretty low expectations and they didn't even meet that. But you're likely going to check out White Castle anyway whether it's out of morbid curiosity like I did, or because of nostalgia. 

I stopped by on opening day because I was walking distance away and had a friend already in line. The line moved relatively quickly, but White Castle way underestimated the wait time. It's nice that they handed out free sliders as a sorry, but ironically that well intended gesture made me consider getting out of line after sampling their sliders. But I promised to bring WC back for other people, so stayed in line.

Great service for a fast food place especially on opening day. Everybody was helpful nice, and smiley despite all the chaos - I read they were churning out around 4,000 sliders an hour, which is insane. 

I've never been to another WC before, but heard that they're normally priced around 80cents each vs the cheapest you'll get it here is $1.09 with the 100 pack. They can say the higher prices are due to higher rent on the strip, but that's bs - they would've made up for that with the ridiculously high volume this location will do, so they're just plain greedy. But what can you do - it's the only WC west of... think it was Missouri? 

Anyway, back to their crappy burgers. Yes I know that sliders are small, but paying over $1 for something that's 1/18th of a pound of weird gray ""beef"" is just silly. For comparison, a McDonalds hamburger (also crappy) is 1/10th of a pound and at least looks more like real beef than this does. The bun was ok and I like grilled onions, but I did not enjoy tasting them for the rest of my day.  

I guess it's WC's thing that they never dress the sliders for you - want some ketchup and mustard? Too bad, you get grilled onions and pickles - anything else you have to add to it yourself. Not a huge deal, except that you need to know to ask for it, then wait for the guy to get packets from the back because they don't have them out to just grab. And he only gave me 1 packet each of ketchup, mustard and mayo for 10 sliders, so thanks for that because ketchup and mustard were the only things that gave the burger any taste.  

Also ordered a chocolate shake because the lady said they're amazing since they're made from frozen custard not ice cream or soft serve. It was a decent but overpriced shake, which was so thick that I couldn't drink it through a straw. I have no idea if that's how they always are, but a spoon would've been nice. 

I would normally say well I didn't like it, however you should probably try it out for yourself. In this case I have to say eff it - skip the lines and the clusterf*ck we call the strip and just pick up the frozen ones from the market. They sadly do taste about the same and I think are cheaper."
Z9d6iJlJg64ELkRh_8oYsA,"I'd like to start this review with a question. On an average day how many sliders does this place serve? Pretty curios about that. Anyways anybody that grew up back east should know White Castle. This is the first location in the west so of course it had to go on Las Vegas Blvd. Not sure what some people were expecting or built up in their minds about this place. It's exactly the same it's always been just higher prices (not extreme though) because of the location. As a Vegas local and someone that grew up with eating here I can say it's good but not deserving of more than 3 stars. 

PROS
Same White Castle you have always had. If you enjoyed them in the past you will enjoy them here
They serve beer which is pretty cool 
Dining area seems to be well kept and clear of trash 

CONS
Location..  Good for the company I'm sure but locals absolutely hate coming to the strip. I understand why the first one had to go here but wish now there was an easier one outside of the strip to get to 
Size.. As I said well kept and clean but not nearly big enough for the amount of foot traffic that comes through. 
Some employees... Look I work with drunk asshole tourists everyday too so I understand what they go through but there are some (not all) here that have just  nasty attitudes. Granted it's a few bad apples but they leave an impression. A few times the fries were old/cold and asked politely for new ones and have been met with sighs and eye rolls. Please expand into the local area!"
