,treatment,pageviews,calls,reservations,business_id,business_type,chain,independent,treatment_chain
21322,1,404,31,35,21323,independent,0,1,0
21323,1,389,40,34,21324,independent,0,1,0
21324,1,421,39,26,21325,independent,0,1,0
21325,1,342,32,29,21326,independent,0,1,0
21326,1,367,37,29,21327,independent,0,1,0
21327,1,404,37,29,21328,independent,0,1,0
21328,1,390,35,28,21329,independent,0,1,0
21329,1,393,35,36,21330,independent,0,1,0
21330,1,287,30,33,21331,independent,0,1,0
21331,1,357,22,34,21332,independent,0,1,0
21332,1,304,35,30,21333,independent,0,1,0
21333,1,378,38,33,21334,independent,0,1,0
21334,1,265,30,23,21335,independent,0,1,0
21335,1,315,33,32,21336,independent,0,1,0
21336,1,367,29,31,21337,independent,0,1,0
21337,1,351,32,29,21338,independent,0,1,0
21338,1,419,33,24,21339,independent,0,1,0
21339,1,376,36,33,21340,independent,0,1,0
21340,1,407,23,36,21341,independent,0,1,0
21341,1,348,32,28,21342,independent,0,1,0
21342,1,455,39,36,21343,independent,0,1,0
21343,1,435,29,31,21344,independent,0,1,0
21344,1,373,32,35,21345,independent,0,1,0
21345,1,379,30,33,21346,independent,0,1,0
21346,1,332,37,26,21347,independent,0,1,0
21347,1,439,34,32,21348,independent,0,1,0
21348,1,361,32,29,21349,independent,0,1,0
21349,1,436,33,28,21350,independent,0,1,0
21350,1,409,36,29,21351,independent,0,1,0
21351,1,408,34,31,21352,independent,0,1,0
21352,1,332,25,24,21353,independent,0,1,0
21353,1,371,37,32,21354,independent,0,1,0
21354,1,392,26,34,21355,independent,0,1,0
21355,1,461,29,28,21356,independent,0,1,0
21356,1,390,36,32,21357,independent,0,1,0
21357,1,365,30,26,21358,independent,0,1,0
21358,1,388,35,36,21359,independent,0,1,0
21359,1,325,28,29,21360,independent,0,1,0
21360,1,350,34,34,21361,independent,0,1,0
21361,1,474,42,25,21362,independent,0,1,0
21362,1,408,32,26,21363,independent,0,1,0
21363,1,395,31,28,21364,independent,0,1,0
21364,1,308,32,30,21365,independent,0,1,0
21365,1,445,33,31,21366,independent,0,1,0
21366,1,433,34,30,21367,independent,0,1,0
21367,1,400,31,32,21368,independent,0,1,0
21368,1,383,27,27,21369,independent,0,1,0
21369,1,347,26,34,21370,independent,0,1,0
21370,1,297,36,30,21371,independent,0,1,0
21371,1,248,26,24,21372,independent,0,1,0
21372,1,362,29,30,21373,independent,0,1,0
21373,1,385,30,33,21374,independent,0,1,0
21374,1,399,32,30,21375,independent,0,1,0
21375,1,378,27,32,21376,independent,0,1,0
21376,1,435,37,31,21377,independent,0,1,0
21377,1,384,31,31,21378,independent,0,1,0
21378,1,407,34,33,21379,independent,0,1,0
21379,1,398,38,36,21380,independent,0,1,0
21380,1,353,31,34,21381,independent,0,1,0
21381,1,349,33,22,21382,independent,0,1,0
21382,1,410,34,35,21383,independent,0,1,0
21383,1,405,34,33,21384,independent,0,1,0
21384,1,383,28,33,21385,independent,0,1,0
21385,1,303,31,27,21386,independent,0,1,0
21386,1,350,29,28,21387,independent,0,1,0
21387,1,382,35,35,21388,independent,0,1,0
21388,1,399,33,32,21389,independent,0,1,0
21389,1,329,29,22,21390,independent,0,1,0
21390,1,383,41,28,21391,independent,0,1,0
21391,1,465,35,30,21392,independent,0,1,0
21392,1,402,30,28,21393,independent,0,1,0
21393,1,395,28,29,21394,independent,0,1,0
21394,1,350,37,26,21395,independent,0,1,0
21395,1,267,25,28,21396,independent,0,1,0
21396,1,359,40,33,21397,independent,0,1,0
21397,1,397,39,23,21398,independent,0,1,0
21398,1,371,35,34,21399,independent,0,1,0
21399,1,415,36,24,21400,independent,0,1,0
21400,1,314,29,27,21401,independent,0,1,0
21401,1,374,27,31,21402,independent,0,1,0
21402,1,345,31,29,21403,independent,0,1,0
21403,1,364,22,29,21404,independent,0,1,0
21404,1,445,36,29,21405,independent,0,1,0
21405,1,318,30,28,21406,independent,0,1,0
21406,1,367,31,31,21407,independent,0,1,0
21407,1,430,32,31,21408,independent,0,1,0
21408,1,290,34,30,21409,independent,0,1,0
21409,1,303,27,34,21410,independent,0,1,0
21410,1,421,28,39,21411,independent,0,1,0
21411,1,361,38,32,21412,independent,0,1,0
21412,1,334,23,29,21413,independent,0,1,0
21413,1,340,29,30,21414,independent,0,1,0
21414,1,452,39,43,21415,independent,0,1,0
21415,1,418,38,34,21416,independent,0,1,0
21416,1,335,23,26,21417,independent,0,1,0
21417,1,366,30,26,21418,independent,0,1,0
21418,1,382,32,33,21419,independent,0,1,0
21419,1,346,30,27,21420,independent,0,1,0
21420,1,332,37,26,21421,independent,0,1,0
21421,1,420,33,34,21422,independent,0,1,0
21422,1,331,36,27,21423,independent,0,1,0
21423,1,387,24,33,21424,independent,0,1,0
21424,1,391,26,33,21425,independent,0,1,0
21425,1,434,35,31,21426,independent,0,1,0
21426,1,450,36,33,21427,independent,0,1,0
21427,1,367,39,25,21428,independent,0,1,0
21428,1,430,33,27,21429,independent,0,1,0
21429,1,362,33,35,21430,independent,0,1,0
21430,1,452,31,31,21431,independent,0,1,0
21431,1,343,31,28,21432,independent,0,1,0
21432,1,363,35,36,21433,independent,0,1,0
21433,1,267,29,28,21434,independent,0,1,0
21434,1,417,32,29,21435,independent,0,1,0
21435,1,382,31,31,21436,independent,0,1,0
21436,1,481,32,30,21437,independent,0,1,0
21437,1,271,37,26,21438,independent,0,1,0
21438,1,303,31,33,21439,independent,0,1,0
21439,1,359,29,32,21440,independent,0,1,0
21440,1,383,34,24,21441,independent,0,1,0
21441,1,347,28,27,21442,independent,0,1,0
21442,1,322,32,28,21443,independent,0,1,0
21443,1,405,38,30,21444,independent,0,1,0
21444,1,397,34,35,21445,independent,0,1,0
21445,1,417,29,30,21446,independent,0,1,0
21446,1,377,39,33,21447,independent,0,1,0
21447,1,348,30,25,21448,independent,0,1,0
21448,1,364,25,30,21449,independent,0,1,0
21449,1,359,27,23,21450,independent,0,1,0
21450,1,331,37,27,21451,independent,0,1,0
21451,1,449,35,28,21452,independent,0,1,0
21452,1,355,26,31,21453,independent,0,1,0
21453,1,386,31,25,21454,independent,0,1,0
21454,1,395,33,31,21455,independent,0,1,0
21455,1,436,23,27,21456,independent,0,1,0
21456,1,400,30,25,21457,independent,0,1,0
21457,1,420,32,28,21458,independent,0,1,0
21458,1,337,37,26,21459,independent,0,1,0
21459,1,324,30,28,21460,independent,0,1,0
21460,1,393,32,29,21461,independent,0,1,0
21461,1,454,36,31,21462,independent,0,1,0
21462,1,393,36,30,21463,independent,0,1,0
21463,1,418,39,33,21464,independent,0,1,0
21464,1,368,36,28,21465,independent,0,1,0
21465,1,410,34,32,21466,independent,0,1,0
21466,1,380,35,28,21467,independent,0,1,0
21467,1,393,32,33,21468,independent,0,1,0
21468,1,362,36,32,21469,independent,0,1,0
21469,1,414,36,34,21470,independent,0,1,0
21470,1,326,23,28,21471,independent,0,1,0
21471,1,364,35,35,21472,independent,0,1,0
21472,1,353,35,30,21473,independent,0,1,0
21473,1,418,38,29,21474,independent,0,1,0
21474,1,383,33,30,21475,independent,0,1,0
21475,1,406,32,29,21476,independent,0,1,0
21476,1,399,38,23,21477,independent,0,1,0
21477,1,419,35,36,21478,independent,0,1,0
21478,1,392,43,29,21479,independent,0,1,0
21479,1,412,37,28,21480,independent,0,1,0
21480,1,382,31,33,21481,independent,0,1,0
21481,1,379,26,30,21482,independent,0,1,0
21482,1,474,26,29,21483,independent,0,1,0
21483,1,354,42,31,21484,independent,0,1,0
21484,1,365,32,27,21485,independent,0,1,0
21485,1,422,36,28,21486,independent,0,1,0
21486,1,357,31,22,21487,independent,0,1,0
21487,1,451,41,36,21488,independent,0,1,0
21488,1,334,37,29,21489,independent,0,1,0
21489,1,389,34,31,21490,independent,0,1,0
21490,1,344,35,32,21491,independent,0,1,0
21491,1,339,37,30,21492,independent,0,1,0
21492,1,440,32,30,21493,independent,0,1,0
21493,1,299,37,23,21494,independent,0,1,0
21494,1,419,32,34,21495,independent,0,1,0
21495,1,249,29,29,21496,independent,0,1,0
21496,1,386,32,29,21497,independent,0,1,0
21497,1,376,32,30,21498,independent,0,1,0
21498,1,366,29,32,21499,independent,0,1,0
21499,1,394,36,24,21500,independent,0,1,0
21500,1,337,28,32,21501,independent,0,1,0
21501,1,390,37,33,21502,independent,0,1,0
21502,1,368,35,30,21503,independent,0,1,0
21503,1,355,29,28,21504,independent,0,1,0
21504,1,312,25,32,21505,independent,0,1,0
21505,1,367,30,26,21506,independent,0,1,0
21506,1,395,34,26,21507,independent,0,1,0
21507,1,388,31,25,21508,independent,0,1,0
21508,1,389,33,34,21509,independent,0,1,0
21509,1,361,33,29,21510,independent,0,1,0
21510,1,294,30,30,21511,independent,0,1,0
21511,1,392,32,27,21512,independent,0,1,0
21512,1,338,30,30,21513,independent,0,1,0
21513,1,344,36,30,21514,independent,0,1,0
21514,1,333,34,35,21515,independent,0,1,0
21515,1,323,28,30,21516,independent,0,1,0
21516,1,373,34,28,21517,independent,0,1,0
21517,1,383,33,32,21518,independent,0,1,0
21518,1,373,37,27,21519,independent,0,1,0
21519,1,429,37,37,21520,independent,0,1,0
21520,1,381,26,32,21521,independent,0,1,0
21521,1,350,30,27,21522,independent,0,1,0
21522,1,349,30,29,21523,independent,0,1,0
21523,1,309,34,25,21524,independent,0,1,0
21524,1,412,30,35,21525,independent,0,1,0
21525,1,390,38,26,21526,independent,0,1,0
21526,1,402,45,32,21527,independent,0,1,0
21527,1,334,32,32,21528,independent,0,1,0
21528,1,325,34,28,21529,independent,0,1,0
21529,1,381,32,31,21530,independent,0,1,0
21530,1,421,34,34,21531,independent,0,1,0
21531,1,296,34,32,21532,independent,0,1,0
21532,1,449,33,31,21533,independent,0,1,0
21533,1,379,34,25,21534,independent,0,1,0
21534,1,353,35,25,21535,independent,0,1,0
21535,1,321,33,29,21536,independent,0,1,0
21536,1,306,30,30,21537,independent,0,1,0
21537,1,379,31,28,21538,independent,0,1,0
21538,1,312,26,29,21539,independent,0,1,0
21539,1,361,36,28,21540,independent,0,1,0
21540,1,304,37,24,21541,independent,0,1,0
21541,1,427,28,30,21542,independent,0,1,0
21542,1,342,33,34,21543,independent,0,1,0
21543,1,425,38,30,21544,independent,0,1,0
21544,1,372,38,32,21545,independent,0,1,0
21545,1,361,32,28,21546,independent,0,1,0
21546,1,294,29,30,21547,independent,0,1,0
21547,1,283,28,25,21548,independent,0,1,0
21548,1,353,38,36,21549,independent,0,1,0
21549,1,309,22,26,21550,independent,0,1,0
21550,1,408,34,33,21551,independent,0,1,0
21551,1,386,34,36,21552,independent,0,1,0
21552,1,379,33,24,21553,independent,0,1,0
21553,1,381,30,31,21554,independent,0,1,0
21554,1,404,32,25,21555,independent,0,1,0
21555,1,416,27,31,21556,independent,0,1,0
21556,1,431,28,34,21557,independent,0,1,0
21557,1,279,36,22,21558,independent,0,1,0
21558,1,375,31,35,21559,independent,0,1,0
21559,1,376,36,35,21560,independent,0,1,0
21560,1,401,38,34,21561,independent,0,1,0
21561,1,254,25,34,21562,independent,0,1,0
21562,1,284,36,28,21563,independent,0,1,0
21563,1,335,33,27,21564,independent,0,1,0
21564,1,383,34,31,21565,independent,0,1,0
21565,1,282,24,26,21566,independent,0,1,0
21566,1,373,36,30,21567,independent,0,1,0
21567,1,424,37,31,21568,independent,0,1,0
21568,1,369,34,31,21569,independent,0,1,0
21569,1,365,36,27,21570,independent,0,1,0
21570,1,343,31,30,21571,independent,0,1,0
21571,1,344,21,28,21572,independent,0,1,0
21572,1,391,38,29,21573,independent,0,1,0
21573,1,413,37,31,21574,independent,0,1,0
21574,1,400,40,35,21575,independent,0,1,0
21575,1,372,38,31,21576,independent,0,1,0
21576,1,343,33,25,21577,independent,0,1,0
21577,1,372,28,32,21578,independent,0,1,0
21578,1,372,28,34,21579,independent,0,1,0
21579,1,411,35,28,21580,independent,0,1,0
21580,1,354,31,30,21581,independent,0,1,0
21581,1,361,34,33,21582,independent,0,1,0
21582,1,346,27,26,21583,independent,0,1,0
21583,1,426,39,35,21584,independent,0,1,0
21584,1,386,35,29,21585,independent,0,1,0
21585,1,343,33,27,21586,independent,0,1,0
21586,1,384,36,30,21587,independent,0,1,0
21587,1,280,29,25,21588,independent,0,1,0
21588,1,370,36,24,21589,independent,0,1,0
21589,1,336,37,29,21590,independent,0,1,0
21590,1,315,27,32,21591,independent,0,1,0
21591,1,468,33,29,21592,independent,0,1,0
21592,1,330,32,23,21593,independent,0,1,0
21593,1,363,31,35,21594,independent,0,1,0
21594,1,440,40,31,21595,independent,0,1,0
21595,1,448,43,34,21596,independent,0,1,0
21596,1,362,31,28,21597,independent,0,1,0
21597,1,381,26,32,21598,independent,0,1,0
21598,1,345,29,24,21599,independent,0,1,0
21599,1,363,37,33,21600,independent,0,1,0
21600,1,384,38,31,21601,independent,0,1,0
21601,1,355,28,30,21602,independent,0,1,0
21602,1,409,28,35,21603,independent,0,1,0
21603,1,355,32,23,21604,independent,0,1,0
21604,1,419,38,32,21605,independent,0,1,0
21605,1,340,29,27,21606,independent,0,1,0
21606,1,455,36,31,21607,independent,0,1,0
21607,1,427,37,31,21608,independent,0,1,0
21608,1,356,34,25,21609,independent,0,1,0
21609,1,433,37,34,21610,independent,0,1,0
21610,1,354,33,31,21611,independent,0,1,0
21611,1,348,33,30,21612,independent,0,1,0
21612,1,425,32,29,21613,independent,0,1,0
21613,1,395,31,33,21614,independent,0,1,0
21614,1,317,34,28,21615,independent,0,1,0
21615,1,380,34,27,21616,independent,0,1,0
21616,1,387,36,32,21617,independent,0,1,0
21617,1,394,33,28,21618,independent,0,1,0
21618,1,390,30,31,21619,independent,0,1,0
21619,1,372,34,35,21620,independent,0,1,0
21620,1,375,37,23,21621,independent,0,1,0
21621,1,441,33,32,21622,independent,0,1,0
21622,1,352,35,34,21623,independent,0,1,0
21623,1,357,22,31,21624,independent,0,1,0
21624,1,377,35,32,21625,independent,0,1,0
21625,1,324,33,29,21626,independent,0,1,0
21626,1,256,32,29,21627,independent,0,1,0
21627,1,408,26,34,21628,independent,0,1,0
21628,1,276,27,25,21629,independent,0,1,0
21629,1,370,36,29,21630,independent,0,1,0
21630,1,399,33,28,21631,independent,0,1,0
21631,1,326,35,26,21632,independent,0,1,0
21632,1,305,30,27,21633,independent,0,1,0
21633,1,396,24,31,21634,independent,0,1,0
21634,1,384,40,33,21635,independent,0,1,0
21635,1,302,36,34,21636,independent,0,1,0
21636,1,398,34,29,21637,independent,0,1,0
21637,1,410,38,29,21638,independent,0,1,0
21638,1,336,29,29,21639,independent,0,1,0
21639,1,402,37,31,21640,independent,0,1,0
21640,1,300,34,22,21641,independent,0,1,0
21641,1,444,34,39,21642,independent,0,1,0
21642,1,388,28,30,21643,independent,0,1,0
21643,1,368,36,26,21644,independent,0,1,0
21644,1,395,31,28,21645,independent,0,1,0
21645,1,406,29,33,21646,independent,0,1,0
21646,1,400,35,29,21647,independent,0,1,0
21647,1,353,30,30,21648,independent,0,1,0
21648,1,406,38,34,21649,independent,0,1,0
21649,1,389,38,31,21650,independent,0,1,0
21650,1,338,38,25,21651,independent,0,1,0
21651,1,377,34,26,21652,independent,0,1,0
21652,1,317,25,28,21653,independent,0,1,0
21653,1,451,40,33,21654,independent,0,1,0
21654,1,293,29,26,21655,independent,0,1,0
21655,1,342,35,29,21656,independent,0,1,0
21656,1,408,34,30,21657,independent,0,1,0
21657,1,302,30,27,21658,independent,0,1,0
21658,1,287,33,28,21659,independent,0,1,0
21659,1,381,29,28,21660,independent,0,1,0
21660,1,379,30,31,21661,independent,0,1,0
21661,1,323,38,29,21662,independent,0,1,0
21662,1,317,30,25,21663,independent,0,1,0
21663,1,425,30,29,21664,independent,0,1,0
21664,1,414,31,27,21665,independent,0,1,0
21665,1,370,33,26,21666,independent,0,1,0
21666,1,406,33,31,21667,independent,0,1,0
21667,1,407,30,28,21668,independent,0,1,0
21668,1,361,30,26,21669,independent,0,1,0
21669,1,319,32,23,21670,independent,0,1,0
21670,1,419,28,27,21671,independent,0,1,0
21671,1,385,37,32,21672,independent,0,1,0
21672,1,366,38,29,21673,independent,0,1,0
21673,1,321,28,24,21674,independent,0,1,0
21674,1,382,37,28,21675,independent,0,1,0
21675,1,363,25,27,21676,independent,0,1,0
21676,1,331,37,27,21677,independent,0,1,0
21677,1,368,35,33,21678,independent,0,1,0
21678,1,421,31,34,21679,independent,0,1,0
21679,1,456,35,26,21680,independent,0,1,0
21680,1,394,31,26,21681,independent,0,1,0
21681,1,369,35,31,21682,independent,0,1,0
21682,1,328,38,33,21683,independent,0,1,0
21683,1,397,30,29,21684,independent,0,1,0
21684,1,369,32,26,21685,independent,0,1,0
21685,1,414,32,30,21686,independent,0,1,0
21686,1,353,33,24,21687,independent,0,1,0
21687,1,254,23,23,21688,independent,0,1,0
21688,1,459,35,32,21689,independent,0,1,0
21689,1,417,38,31,21690,independent,0,1,0
21690,1,415,34,32,21691,independent,0,1,0
21691,1,441,31,29,21692,independent,0,1,0
21692,1,338,32,23,21693,independent,0,1,0
21693,1,345,27,30,21694,independent,0,1,0
21694,1,353,28,28,21695,independent,0,1,0
21695,1,425,35,37,21696,independent,0,1,0
21696,1,455,31,35,21697,independent,0,1,0
21697,1,414,38,29,21698,independent,0,1,0
21698,1,349,39,31,21699,independent,0,1,0
21699,1,299,29,31,21700,independent,0,1,0
21700,1,439,36,28,21701,independent,0,1,0
21701,1,435,29,30,21702,independent,0,1,0
21702,1,410,39,29,21703,independent,0,1,0
21703,1,368,29,22,21704,independent,0,1,0
21704,1,380,28,29,21705,independent,0,1,0
21705,1,416,39,30,21706,independent,0,1,0
21706,1,374,26,25,21707,independent,0,1,0
21707,1,408,31,26,21708,independent,0,1,0
21708,1,399,35,32,21709,independent,0,1,0
21709,1,373,35,34,21710,independent,0,1,0
21710,1,446,36,27,21711,independent,0,1,0
21711,1,412,31,30,21712,independent,0,1,0
21712,1,438,36,30,21713,independent,0,1,0
21713,1,347,29,26,21714,independent,0,1,0
21714,1,346,37,30,21715,independent,0,1,0
21715,1,358,26,32,21716,independent,0,1,0
21716,1,349,31,22,21717,independent,0,1,0
21717,1,215,27,25,21718,independent,0,1,0
21718,1,427,36,27,21719,independent,0,1,0
21719,1,366,27,27,21720,independent,0,1,0
21720,1,300,30,29,21721,independent,0,1,0
21721,1,379,35,28,21722,independent,0,1,0
21722,1,372,34,32,21723,independent,0,1,0
21723,1,385,33,29,21724,independent,0,1,0
21724,1,400,32,27,21725,independent,0,1,0
21725,1,370,28,34,21726,independent,0,1,0
21726,1,365,33,29,21727,independent,0,1,0
21727,1,357,34,30,21728,independent,0,1,0
21728,1,382,34,34,21729,independent,0,1,0
21729,1,399,37,34,21730,independent,0,1,0
21730,1,468,34,30,21731,independent,0,1,0
21731,1,343,35,27,21732,independent,0,1,0
21732,1,275,30,21,21733,independent,0,1,0
21733,1,284,27,25,21734,independent,0,1,0
21734,1,358,31,29,21735,independent,0,1,0
21735,1,409,36,26,21736,independent,0,1,0
21736,1,386,26,33,21737,independent,0,1,0
21737,1,358,32,33,21738,independent,0,1,0
21738,1,410,37,33,21739,independent,0,1,0
21739,1,440,33,34,21740,independent,0,1,0
21740,1,351,38,32,21741,independent,0,1,0
21741,1,356,32,33,21742,independent,0,1,0
21742,1,365,40,22,21743,independent,0,1,0
21743,1,319,30,24,21744,independent,0,1,0
21744,1,366,35,33,21745,independent,0,1,0
21745,1,415,30,28,21746,independent,0,1,0
21746,1,362,32,29,21747,independent,0,1,0
21747,1,427,34,36,21748,independent,0,1,0
21748,1,388,31,32,21749,independent,0,1,0
21749,1,398,37,32,21750,independent,0,1,0
21750,1,441,36,30,21751,independent,0,1,0
21751,1,397,38,33,21752,independent,0,1,0
21752,1,396,34,29,21753,independent,0,1,0
21753,1,334,38,34,21754,independent,0,1,0
21754,1,404,33,26,21755,independent,0,1,0
21755,1,413,38,37,21756,independent,0,1,0
21756,1,328,36,32,21757,independent,0,1,0
21757,1,395,27,33,21758,independent,0,1,0
21758,1,312,24,20,21759,independent,0,1,0
21759,1,325,31,28,21760,independent,0,1,0
21760,1,374,28,26,21761,independent,0,1,0
21761,1,405,29,34,21762,independent,0,1,0
21762,1,378,30,28,21763,independent,0,1,0
21763,1,431,38,28,21764,independent,0,1,0
21764,1,356,31,28,21765,independent,0,1,0
21765,1,371,39,30,21766,independent,0,1,0
21766,1,366,30,29,21767,independent,0,1,0
21767,1,331,30,28,21768,independent,0,1,0
21768,1,381,28,28,21769,independent,0,1,0
21769,1,353,29,30,21770,independent,0,1,0
21770,1,388,36,30,21771,independent,0,1,0
21771,1,419,38,31,21772,independent,0,1,0
21772,1,276,29,22,21773,independent,0,1,0
21773,1,410,31,33,21774,independent,0,1,0
21774,1,314,29,30,21775,independent,0,1,0
21775,1,336,37,28,21776,independent,0,1,0
21776,1,347,34,32,21777,independent,0,1,0
21777,1,422,31,39,21778,independent,0,1,0
21778,1,354,36,31,21779,independent,0,1,0
21779,1,367,29,30,21780,independent,0,1,0
21780,1,365,41,29,21781,independent,0,1,0
21781,1,422,31,30,21782,independent,0,1,0
21782,1,415,30,28,21783,independent,0,1,0
21783,1,370,29,24,21784,independent,0,1,0
21784,1,358,29,29,21785,independent,0,1,0
21785,1,296,31,28,21786,independent,0,1,0
21786,1,397,27,23,21787,independent,0,1,0
21787,1,290,37,28,21788,independent,0,1,0
21788,1,450,35,31,21789,independent,0,1,0
21789,1,417,35,30,21790,independent,0,1,0
21790,1,364,30,30,21791,independent,0,1,0
21791,1,415,34,27,21792,independent,0,1,0
21792,1,396,36,36,21793,independent,0,1,0
21793,1,414,32,31,21794,independent,0,1,0
21794,1,349,28,28,21795,independent,0,1,0
21795,1,454,34,33,21796,independent,0,1,0
21796,1,359,25,32,21797,independent,0,1,0
21797,1,366,32,31,21798,independent,0,1,0
21798,1,359,37,34,21799,independent,0,1,0
21799,1,310,33,25,21800,independent,0,1,0
21800,1,416,35,37,21801,independent,0,1,0
21801,1,324,27,24,21802,independent,0,1,0
21802,1,424,38,28,21803,independent,0,1,0
21803,1,400,40,32,21804,independent,0,1,0
21804,1,396,33,29,21805,independent,0,1,0
21805,1,292,35,24,21806,independent,0,1,0
21806,1,288,26,29,21807,independent,0,1,0
21807,1,374,35,34,21808,independent,0,1,0
21808,1,480,39,32,21809,independent,0,1,0
21809,1,344,34,29,21810,independent,0,1,0
21810,1,417,33,35,21811,independent,0,1,0
21811,1,312,39,27,21812,independent,0,1,0
21812,1,379,26,29,21813,independent,0,1,0
21813,1,413,35,34,21814,independent,0,1,0
21814,1,461,29,28,21815,independent,0,1,0
21815,1,345,31,28,21816,independent,0,1,0
21816,1,392,28,31,21817,independent,0,1,0
21817,1,313,31,32,21818,independent,0,1,0
21818,1,344,30,20,21819,independent,0,1,0
21819,1,343,38,29,21820,independent,0,1,0
21820,1,304,30,31,21821,independent,0,1,0
21821,1,363,31,28,21822,independent,0,1,0
21822,1,355,43,30,21823,independent,0,1,0
21823,1,360,31,27,21824,independent,0,1,0
21824,1,361,33,36,21825,independent,0,1,0
21825,1,375,34,29,21826,independent,0,1,0
21826,1,359,37,31,21827,independent,0,1,0
21827,1,346,36,29,21828,independent,0,1,0
21828,1,298,34,21,21829,independent,0,1,0
21829,1,414,34,28,21830,independent,0,1,0
21830,1,377,36,36,21831,independent,0,1,0
21831,1,322,28,28,21832,independent,0,1,0
21832,1,370,35,31,21833,independent,0,1,0
21833,1,347,30,28,21834,independent,0,1,0
21834,1,349,27,27,21835,independent,0,1,0
21835,1,347,31,27,21836,independent,0,1,0
21836,1,439,34,29,21837,independent,0,1,0
21837,1,394,32,32,21838,independent,0,1,0
21838,1,368,33,31,21839,independent,0,1,0
21839,1,413,46,33,21840,independent,0,1,0
21840,1,410,29,31,21841,independent,0,1,0
21841,1,384,31,33,21842,independent,0,1,0
21842,1,386,33,29,21843,independent,0,1,0
21843,1,325,32,26,21844,independent,0,1,0
21844,1,364,25,30,21845,independent,0,1,0
21845,1,334,23,31,21846,independent,0,1,0
21846,1,386,37,29,21847,independent,0,1,0
21847,1,415,36,33,21848,independent,0,1,0
21848,1,283,30,31,21849,independent,0,1,0
21849,1,414,27,34,21850,independent,0,1,0
21850,1,341,31,35,21851,independent,0,1,0
21851,1,307,32,28,21852,independent,0,1,0
21852,1,375,38,29,21853,independent,0,1,0
21853,1,313,30,24,21854,independent,0,1,0
21854,1,404,27,33,21855,independent,0,1,0
21855,1,381,38,32,21856,independent,0,1,0
21856,1,340,30,20,21857,independent,0,1,0
21857,1,334,30,31,21858,independent,0,1,0
21858,1,452,38,34,21859,independent,0,1,0
21859,1,456,34,33,21860,independent,0,1,0
21860,1,358,26,31,21861,independent,0,1,0
21861,1,357,38,26,21862,independent,0,1,0
21862,1,406,40,28,21863,independent,0,1,0
21863,1,368,32,30,21864,independent,0,1,0
21864,1,371,31,23,21865,independent,0,1,0
21865,1,290,29,29,21866,independent,0,1,0
21866,1,370,38,36,21867,independent,0,1,0
21867,1,462,36,34,21868,independent,0,1,0
21868,1,453,31,30,21869,independent,0,1,0
21869,1,435,32,33,21870,independent,0,1,0
21870,1,380,33,31,21871,independent,0,1,0
21871,1,379,30,31,21872,independent,0,1,0
21872,1,369,35,28,21873,independent,0,1,0
21873,1,378,28,30,21874,independent,0,1,0
21874,1,369,32,27,21875,independent,0,1,0
21875,1,353,30,28,21876,independent,0,1,0
21876,1,397,37,28,21877,independent,0,1,0
21877,1,411,32,33,21878,independent,0,1,0
21878,1,367,33,37,21879,independent,0,1,0
21879,1,394,31,30,21880,independent,0,1,0
21880,1,385,35,30,21881,independent,0,1,0
21881,1,426,32,34,21882,independent,0,1,0
21882,1,313,30,34,21883,independent,0,1,0
21883,1,494,33,33,21884,independent,0,1,0
21884,1,385,39,33,21885,independent,0,1,0
21885,1,368,23,29,21886,independent,0,1,0
21886,1,407,28,31,21887,independent,0,1,0
21887,1,393,30,25,21888,independent,0,1,0
21888,1,337,36,25,21889,independent,0,1,0
21889,1,314,27,23,21890,independent,0,1,0
21890,1,315,33,30,21891,independent,0,1,0
21891,1,375,34,34,21892,independent,0,1,0
21892,1,394,38,31,21893,independent,0,1,0
21893,1,364,30,29,21894,independent,0,1,0
21894,1,366,31,28,21895,independent,0,1,0
21895,1,359,36,35,21896,independent,0,1,0
21896,1,300,34,28,21897,independent,0,1,0
21897,1,379,38,27,21898,independent,0,1,0
21898,1,404,35,30,21899,independent,0,1,0
21899,1,354,33,28,21900,independent,0,1,0
21900,1,370,36,35,21901,independent,0,1,0
21901,1,356,36,26,21902,independent,0,1,0
21902,1,398,33,28,21903,independent,0,1,0
21903,1,441,41,34,21904,independent,0,1,0
21904,1,365,35,32,21905,independent,0,1,0
21905,1,350,30,31,21906,independent,0,1,0
21906,1,399,29,33,21907,independent,0,1,0
21907,1,358,30,23,21908,independent,0,1,0
21908,1,375,42,29,21909,independent,0,1,0
21909,1,442,40,31,21910,independent,0,1,0
21910,1,341,31,27,21911,independent,0,1,0
21911,1,472,31,35,21912,independent,0,1,0
21912,1,466,44,39,21913,independent,0,1,0
21913,1,444,36,30,21914,independent,0,1,0
21914,1,333,27,29,21915,independent,0,1,0
21915,1,397,33,27,21916,independent,0,1,0
21916,1,455,34,33,21917,independent,0,1,0
21917,1,371,35,36,21918,independent,0,1,0
21918,1,379,30,31,21919,independent,0,1,0
21919,1,403,33,25,21920,independent,0,1,0
21920,1,444,35,36,21921,independent,0,1,0
21921,1,391,36,40,21922,independent,0,1,0
21922,1,371,31,27,21923,independent,0,1,0
21923,1,331,29,31,21924,independent,0,1,0
21924,1,320,37,25,21925,independent,0,1,0
21925,1,351,37,29,21926,independent,0,1,0
21926,1,473,36,32,21927,independent,0,1,0
21927,1,438,29,27,21928,independent,0,1,0
21928,1,371,35,28,21929,independent,0,1,0
