ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,Group_14-67,Group_2-6,Group_6-14
2161,21,0,193,7,0,0,0.0,0.0,39,0,198,-1,1,0,0
2160,21,0,48,-1,0,0,0.0,0.0,0,0,72,31,1,0,0
2159,21,0,150,10,0,0,0.0,0.0,21,1,-129,0,1,0,0
2155,21,0,7,-3,0,0,0.0,0.0,0,0,1,-33,1,0,0
2154,21,0,90,16,0,0,0.0,0.0,5,2,0,5,1,0,0
2152,21,0,34,-27,0,0,0.0,0.0,0,0,174,0,1,0,0
2150,21,0,158,30,0,0,0.0,0.0,-3,0,225,-3,1,0,0
2149,21,0,145,29,0,0,0.0,0.0,20,12,15,2,1,0,0
2148,21,0,0,0,0,0,0.0,0.0,0,0,45,31,1,0,0
2147,21,0,82,46,1,1,3.0,3.0,12,0,23,31,1,0,0
2145,21,0,148,12,1,-2,0.0,-3.0,19,3,-1145,6,1,0,0
2143,21,0,91,2,0,0,0.0,0.0,1,3,-7,14,1,0,0
2142,21,0,205,-28,1,-1,3.0,0.0,44,0,-484,0,1,0,0
2141,21,0,138,11,0,0,0.0,0.0,80,0,690,-12,1,0,0
2139,21,0,68,68,0,0,0.0,0.0,12,1,0,31,1,0,0
2137,21,0,211,-6,3,1,2.3333333333333335,-0.16666666666666652,56,5,178,3,1,0,0
2135,21,0,76,-48,0,0,0.0,0.0,-3,-1,31,-9,1,0,0
2133,21,0,118,0,0,0,0.0,0.0,2,0,-320,0,1,0,0
2132,21,0,170,0,1,1,3.0,3.0,15,-3,-46,0,1,0,0
2129,21,0,179,-1,1,0,3.0,0.0,35,-2,-270,-1,1,0,0
2128,21,0,221,66,0,0,0.0,0.0,148,6,-1215,-1,1,0,0
2124,21,0,87,5,0,0,0.0,0.0,-7,0,1100,-1,1,0,0
2123,21,0,149,-18,0,0,0.0,0.0,2,-2,-244,1,1,0,0
2122,21,0,60,1,0,0,0.0,0.0,0,0,61,10,1,0,0
2115,21,0,84,21,0,0,0.0,0.0,2,2,5,8,1,0,0
2084,21,1,5,5,0,0,0.0,0.0,2,0,-1,30,1,0,0
1958,21,0,118,-1,0,0,0.0,0.0,45,0,-505,4,1,0,0
1825,21,0,141,-13,0,0,0.0,0.0,-4,2,-236,-3,1,0,0
1351,21,0,96,-11,0,0,0.0,0.0,-3,-1,12,-31,1,0,0
1350,21,0,168,7,0,0,0.0,0.0,27,-2,156,0,1,0,0
1348,21,0,159,-10,0,-1,0.0,-3.0,21,-3,-88,0,1,0,0
1347,21,0,206,-15,0,-3,0.0,-3.0,-3,0,4861,-8,1,0,0
1345,21,0,152,-3,0,0,0.0,0.0,5,-2,-15,1,1,0,0
1344,21,0,65,-20,0,0,0.0,0.0,-6,-5,-50,9,1,0,0
1342,21,0,146,-13,0,0,0.0,0.0,0,0,-49,0,1,0,0
1341,21,0,74,69,0,0,0.0,0.0,10,1,0,31,1,0,0
1338,21,0,80,9,0,0,0.0,0.0,12,0,43,0,1,0,0
1336,21,0,0,-21,0,0,0.0,0.0,-1,0,3,-64,1,0,0
1333,21,0,195,-5,6,-6,3.1666666666666665,0.16666666666666652,104,0,-120,0,1,0,0
1332,21,0,41,10,0,0,0.0,0.0,6,0,6,3,1,0,0
1331,21,0,77,-48,0,0,0.0,0.0,-15,-2,-242,3,1,0,0
1330,21,0,127,-11,1,0,2.0,-1.0,-49,-1,19,0,1,0,0
1329,21,0,55,-9,0,0,0.0,0.0,-13,0,38,-10,1,0,0
1328,21,0,159,-2,1,1,0.0,0.0,26,-1,23,0,1,0,0
1327,21,0,176,-18,5,1,3.0,0.0,100,5,586,-1,1,0,0
1326,21,0,168,-4,0,0,0.0,0.0,69,0,-556,0,1,0,0
1323,21,0,134,7,0,0,0.0,0.0,3,1,11,5,1,0,0
1322,21,0,165,49,0,0,0.0,0.0,9,1,23,0,1,0,0
1321,21,0,34,25,0,0,0.0,0.0,2,0,23,30,1,0,0
1318,21,0,83,-11,0,0,0.0,0.0,-12,-1,-194,5,1,0,0
1316,21,0,8,-25,0,0,0.0,0.0,-3,0,0,-59,1,0,0
1315,21,0,176,6,0,0,0.0,0.0,5,-2,-866,-1,1,0,0
1314,21,0,200,20,3,3,3.0,3.0,26,8,3267,0,1,0,0
1312,21,0,87,-26,0,0,0.0,0.0,-3,0,198,5,1,0,0
1310,21,0,124,-3,7,3,3.0,0.0,27,1,-349,-1,1,0,0
1308,21,0,145,6,1,-3,3.0,0.0,3,-4,-81,-1,1,0,0
1306,21,0,142,-12,0,-1,0.0,-3.0,-4,0,-93,0,1,0,0
1305,21,0,62,-11,0,0,0.0,0.0,0,0,-83,31,1,0,0
1304,21,0,150,-20,1,-1,3.0,0.0,15,0,-53,2,1,0,0
1303,21,1,0,0,0,0,0.0,0.0,0,0,0,30,1,0,0
1299,21,0,147,32,1,1,3.0,3.0,59,2,-53,-3,1,0,0
1295,21,0,109,0,0,0,0.0,0.0,2,0,16,-14,1,0,0
1292,21,0,215,-4,0,0,0.0,0.0,38,-1,-9962,3,1,0,0
1288,21,0,114,33,0,0,0.0,0.0,4,0,-93,31,1,0,0
1279,21,0,134,-1,0,0,0.0,0.0,-12,0,-358,1,1,0,0
1276,21,0,26,-10,0,0,0.0,0.0,0,0,-9,31,1,0,0
1275,21,0,73,0,1,-4,3.0,0.0,-10,0,14,-1,1,0,0
1273,21,0,55,-17,0,0,0.0,0.0,0,0,-5,31,1,0,0
1271,21,0,57,0,0,0,0.0,0.0,0,0,13,31,1,0,0
1269,21,0,146,-18,0,0,0.0,0.0,59,0,39,1,1,0,0
1266,21,0,125,-2,0,0,0.0,0.0,0,-2,-25,1,1,0,0
1262,21,0,17,-40,0,0,0.0,0.0,-3,0,-109,4,1,0,0
1259,21,0,103,38,0,0,0.0,0.0,1,1,-105,16,1,0,0
1257,21,0,91,-58,0,-2,0.0,-3.0,-6,-4,-90,3,1,0,0
1253,21,0,205,62,0,0,0.0,0.0,113,2,19,0,1,0,0
1251,21,0,49,-24,0,0,0.0,0.0,-5,0,0,1,1,0,0
1250,21,0,110,-19,0,0,0.0,0.0,12,2,51,3,1,0,0
1249,21,0,196,-12,0,0,0.0,0.0,-22,-2,1083,-1,1,0,0
1236,21,0,0,-35,0,0,0.0,0.0,0,0,9,31,1,0,0
1233,21,0,173,13,1,1,3.0,3.0,3,1,-11,-1,1,0,0
1219,21,0,63,-25,0,0,0.0,0.0,-7,0,-292,-104,1,0,0
1211,21,0,193,-1,0,0,0.0,0.0,23,0,-16,0,1,0,0
1208,21,0,108,27,0,0,0.0,0.0,13,0,2479,23,1,0,0
1187,21,0,93,-73,0,-1,0.0,-3.0,-35,-5,13,2,1,0,0
1177,21,0,70,25,0,0,0.0,0.0,4,0,0,31,1,0,0
1172,21,0,115,0,0,0,0.0,0.0,3,0,0,0,1,0,0
1162,21,0,159,45,0,0,0.0,0.0,8,1,-170,31,1,0,0
3123,22,0,121,-38,0,0,0.0,0.0,10,-1,-79,-1,1,0,0
3122,22,0,100,14,0,0,0.0,0.0,20,0,-202,-6,1,0,0
3118,22,0,164,8,0,0,0.0,0.0,8,0,-290,-1,1,0,0
3116,22,0,95,35,1,1,2.0,2.0,14,0,91,31,1,0,0
3114,22,0,133,5,0,-4,0.0,-3.0,27,0,467,-4,1,0,0
3113,22,0,161,26,1,1,3.0,3.0,42,7,-96,-2,1,0,0
3110,22,0,37,0,1,1,3.0,3.0,6,0,12,-9,1,0,0
3099,22,0,140,3,0,0,0.0,0.0,111,5,-6,2,1,0,0
3096,22,0,171,22,0,0,0.0,0.0,-5,-3,285,0,1,0,0
3090,22,0,193,-1,1,1,3.0,3.0,18,-5,322,-1,1,0,0
3077,22,0,183,1,7,5,3.0,0.0,32,5,119,1,1,0,0
3076,22,0,5,-15,0,0,0.0,0.0,0,0,-7,31,1,0,0
3075,22,0,175,-13,1,0,3.0,0.0,-38,4,493,-1,1,0,0
3061,22,0,160,0,1,-2,3.0,0.0,-35,0,1007,-1,1,0,0
3058,22,0,115,1,1,-5,3.0,0.0,-29,1,-4,0,1,0,0
3056,22,0,0,0,0,0,0.0,0.0,0,0,0,30,1,0,0
3050,22,1,34,26,0,0,0.0,0.0,4,0,2,31,1,0,0
3048,22,0,260,17,5,-4,2.8,-0.08888888888888902,113,-1,-4991,0,1,0,0
3046,22,0,133,-6,2,-1,3.0,0.0,-51,0,5,0,1,0,0
3040,22,0,71,35,1,1,3.0,3.0,4,0,-2,31,1,0,0
3038,22,0,82,-3,0,0,0.0,0.0,-2,0,-309,-78,1,0,0
3035,22,0,136,1,2,2,3.0,3.0,35,0,22,0,1,0,0
3023,22,0,178,-9,2,2,3.0,3.0,36,2,-886,1,1,0,0
3019,22,0,96,0,0,0,0.0,0.0,10,0,141,-17,1,0,0
3009,22,0,131,0,0,-1,0.0,-3.0,-13,0,908,0,1,0,0
2964,22,0,88,0,0,0,0.0,0.0,5,0,-10,4,1,0,0
2926,22,0,0,-1,0,0,0.0,0.0,0,0,-70,31,1,0,0
2920,22,0,115,7,0,-1,0.0,-3.0,-6,-2,34,0,1,0,0
2865,22,0,190,6,0,0,0.0,0.0,10,3,1296,-1,1,0,0
2841,22,0,106,-22,0,0,0.0,0.0,19,-1,-1212,3,1,0,0
2811,22,0,175,-15,0,-1,0.0,-3.0,-20,1,-18,-3,1,0,0
2336,22,0,193,-13,0,-1,0.0,-3.0,14,3,75,0,1,0,0
2075,22,0,142,-13,0,0,0.0,0.0,31,0,-24,-2,1,0,0
1964,22,0,14,-11,0,0,0.0,0.0,0,0,-1,-6,1,0,0
1628,22,0,207,-1,2,1,2.5,-1.5,-52,1,906,0,1,0,0
1313,22,0,200,-6,3,3,2.3333333333333335,2.3333333333333335,89,-10,140,-1,1,0,0
1309,22,0,124,14,1,1,3.0,3.0,27,0,139,6,1,0,0
1301,22,0,6,-10,0,0,0.0,0.0,-36,0,4,0,1,0,0
1300,22,0,207,4,6,0,3.0,0.0,99,4,521,0,1,0,0
1298,22,0,278,13,3,-5,3.0,0.0,98,3,-346,0,1,0,0
1296,22,0,79,14,2,1,2.5,-0.5,18,0,46,-34,1,0,0
1293,22,0,191,-10,0,0,0.0,0.0,-6,-5,-22,3,1,0,0
1291,22,0,21,-14,0,0,0.0,0.0,1,0,-75,-47,1,0,0
1290,22,0,133,11,1,0,2.0,-1.0,38,0,-1760,4,1,0,0
1287,22,0,24,-72,0,-1,0.0,-3.0,-6,-1,-2,24,1,0,0
1286,22,0,20,-77,0,0,0.0,0.0,-2,-2,82,12,1,0,0
1285,22,0,91,-2,0,0,0.0,0.0,18,0,156,0,1,0,0
1284,22,0,107,-37,0,0,0.0,0.0,33,-2,-4468,0,1,0,0
1267,22,0,131,-5,0,0,0.0,0.0,-18,-2,-40,-1,1,0,0
1263,22,0,218,13,24,14,3.0,0.10000000000000009,78,-2,-250,0,1,0,0
1261,22,0,90,-37,1,1,3.0,3.0,4,-1,-9,12,1,0,0
1260,22,0,114,-50,0,-4,0.0,-3.0,57,-1,-31,0,1,0,0
1258,22,0,161,-14,0,0,0.0,0.0,-2,-1,36,0,1,0,0
1256,22,0,103,47,0,0,0.0,0.0,6,2,3,4,1,0,0
1255,22,0,102,9,0,0,0.0,0.0,-5,0,606,-19,1,0,0
1254,22,0,152,37,2,2,3.0,3.0,47,5,28,-20,1,0,0
1252,22,0,86,14,0,0,0.0,0.0,21,0,-404,-6,1,0,0
1248,22,0,129,4,1,1,0.0,0.0,25,1,-162,0,1,0,0
1247,22,1,57,0,0,-1,0.0,-3.0,17,0,0,11,1,0,0
1246,22,0,125,20,2,2,3.5,3.5,37,0,0,0,1,0,0
1245,22,0,125,0,1,1,3.0,3.0,51,0,1957,0,1,0,0
1242,22,0,130,2,0,0,0.0,0.0,12,4,-167,0,1,0,0
1241,22,0,40,11,0,0,0.0,0.0,3,0,-4,6,1,0,0
1240,22,0,3,-35,0,-1,0.0,-3.0,-10,0,-7,9,1,0,0
1235,22,0,169,-18,0,-1,0.0,-3.0,30,-2,-738,0,1,0,0
1234,22,0,142,0,0,0,0.0,0.0,35,6,12,-1,1,0,0
1232,22,0,144,9,0,0,0.0,0.0,12,1,245,-2,1,0,0
1231,22,0,209,27,1,0,3.0,0.0,8,1,-104,8,1,0,0
1230,22,0,133,46,2,2,3.0,3.0,8,2,7,2,1,0,0
1229,22,0,45,-3,1,1,3.0,3.0,12,0,-72,31,1,0,0
1228,22,0,146,-5,0,0,0.0,0.0,13,-5,1052,5,1,0,0
1226,22,0,181,34,0,0,0.0,0.0,56,-1,-85,0,1,0,0
1225,22,0,165,43,1,1,3.0,3.0,102,2,-287,-2,1,0,0
1223,22,0,47,-39,0,0,0.0,0.0,5,-2,-9,2,1,0,0
1220,22,0,188,35,0,0,0.0,0.0,193,3,-56,0,1,0,0
1218,22,1,139,-31,0,0,0.0,0.0,-1,-1,-264,0,1,0,0
1217,22,0,200,23,0,-2,0.0,-3.0,-8,-1,871,0,1,0,0
1216,22,0,194,89,1,0,3.0,0.0,103,4,108,0,1,0,0
1213,22,0,143,0,0,-1,0.0,-3.0,2,-1,41,0,1,0,0
1212,22,0,76,-1,0,0,0.0,0.0,-2,0,39,-26,1,0,0
1210,22,0,0,0,0,0,0.0,0.0,0,0,0,31,1,0,0
1209,22,0,82,-15,0,0,0.0,0.0,-6,0,0,2,1,0,0
1206,22,0,195,-7,0,0,0.0,0.0,0,-1,-51,-1,1,0,0
1204,22,0,25,-40,0,0,0.0,0.0,0,0,430,31,1,0,0
1203,22,0,47,-11,0,0,0.0,0.0,-3,0,19,1,1,0,0
1202,22,1,82,11,2,2,3.0,3.0,65,1,16,4,1,0,0
1199,22,0,40,-36,0,-1,0.0,-3.0,-12,0,78,-61,1,0,0
1197,22,0,137,59,1,0,3.0,0.0,39,1,25,-2,1,0,0
1196,22,0,123,1,0,-1,0.0,-3.0,14,0,69,0,1,0,0
1195,22,0,183,10,0,-2,0.0,-3.0,33,1,-113,3,1,0,0
1194,22,0,84,17,0,0,0.0,0.0,10,0,-18,31,1,0,0
1192,22,0,61,25,0,0,0.0,0.0,2,0,-5,31,1,0,0
1190,22,0,138,1,0,0,0.0,0.0,20,1,-899,-1,1,0,0
1189,22,0,94,-23,0,0,0.0,0.0,-10,0,23,0,1,0,0
1185,22,0,163,-2,0,0,0.0,0.0,3,0,-5,-1,1,0,0
1182,22,0,182,5,4,-1,3.0,0.0,79,4,131,0,1,0,0
1176,22,0,167,4,0,0,0.0,0.0,48,3,-138,0,1,0,0
1175,22,0,165,-26,0,0,0.0,0.0,1,-1,-645,3,1,0,0
1174,22,0,154,27,0,0,0.0,0.0,18,4,-296,-1,1,0,0
1173,22,0,111,13,0,0,0.0,0.0,41,0,-9,1,1,0,0
1170,22,0,90,-26,0,0,0.0,0.0,0,0,-838,31,1,0,0
1166,22,0,175,-1,0,0,0.0,0.0,20,0,-136,0,1,0,0
1165,22,0,27,-11,0,0,0.0,0.0,0,0,4,31,1,0,0
1164,22,0,155,63,1,1,3.0,3.0,18,2,-67,20,1,0,0
1163,22,0,162,-8,0,0,0.0,0.0,-14,0,532,-2,1,0,0
1161,22,0,0,0,0,0,0.0,0.0,0,0,0,31,1,0,0
1160,22,0,157,-6,0,0,0.0,0.0,24,-2,-18,-1,1,0,0
1158,22,0,39,-39,0,0,0.0,0.0,-2,0,-100,9,1,0,0
1151,22,0,3,-26,0,0,0.0,0.0,-1,0,11,27,1,0,0
1149,22,0,62,25,0,0,0.0,0.0,15,0,18,5,1,0,0
3125,23,0,166,18,0,0,0.0,0.0,19,0,-18,0,1,0,0
3124,23,0,19,-71,0,0,0.0,0.0,-4,-1,-12,3,1,0,0
3121,23,0,45,1,0,0,0.0,0.0,0,0,16,31,1,0,0
3120,23,0,115,16,0,0,0.0,0.0,7,0,12,-3,1,0,0
3119,23,0,180,11,0,0,0.0,0.0,22,-8,-235,0,1,0,0
3115,23,0,200,0,1,-2,2.0,-1.0,20,-1,-15,0,1,0,0
3112,23,0,97,1,0,0,0.0,0.0,5,0,50,15,1,0,0
3111,23,0,134,-10,0,-2,0.0,-3.0,1,0,-94,-2,1,0,0
3109,23,0,144,0,0,0,0.0,0.0,9,0,-170,1,1,0,0
3108,23,0,44,-1,0,0,0.0,0.0,0,0,-128,31,1,0,0
3107,23,0,62,3,0,0,0.0,0.0,0,0,20,31,1,0,0
3106,23,0,97,-52,0,0,0.0,0.0,0,-1,231,0,1,0,0
3105,23,0,93,19,0,0,0.0,0.0,8,0,18,5,1,0,0
3104,23,0,117,-44,0,-1,0.0,-3.0,-8,2,-44,0,1,0,0
3103,23,0,66,-42,0,0,0.0,0.0,-12,0,-134,1,1,0,0
3102,23,0,166,-9,0,0,0.0,0.0,29,0,650,0,1,0,0
3101,23,0,66,0,0,0,0.0,0.0,3,0,-101,13,1,0,0
3097,23,0,104,-7,1,1,3.0,3.0,-3,0,27,-1,1,0,0
3095,23,0,132,-2,0,-1,0.0,-3.0,19,5,-11,0,1,0,0
3094,23,0,113,10,2,2,3.0,3.0,16,0,-57,31,1,0,0
3092,23,1,15,-3,0,0,0.0,0.0,0,0,0,31,1,0,0
3091,23,0,67,-25,0,0,0.0,0.0,4,0,20,-11,1,0,0
3089,23,0,179,-26,0,0,0.0,0.0,-16,-2,282,0,1,0,0
3088,23,0,5,-24,0,-2,0.0,0.0,-17,0,0,-114,1,0,0
3084,23,0,130,15,0,0,0.0,0.0,26,1,-27,0,1,0,0
3083,23,0,105,-11,0,-1,0.0,-3.0,-18,-1,459,3,1,0,0
3081,23,0,148,37,0,0,0.0,0.0,84,7,142,10,1,0,0
3079,23,0,123,14,0,0,0.0,0.0,5,0,15,0,1,0,0
3074,23,0,72,-52,0,0,0.0,0.0,-46,0,-3045,0,1,0,0
3073,23,0,16,16,0,0,0.0,0.0,2,0,-18,31,1,0,0
3072,23,0,200,3,0,0,0.0,0.0,16,3,-921,0,1,0,0
3071,23,0,190,-15,6,5,3.0,0.0,90,118,1345,0,1,0,0
3070,23,0,28,-2,0,0,0.0,0.0,4,0,0,1,1,0,0
3068,23,0,113,0,0,-3,0.0,-3.0,32,0,0,0,1,0,0
3066,23,0,73,34,0,0,0.0,0.0,10,0,-201,31,1,0,0
3065,23,0,165,-15,0,0,0.0,0.0,28,-2,-270,5,1,0,0
3060,23,0,65,0,0,0,0.0,0.0,38,0,124,0,1,0,0
3059,23,0,146,-24,1,0,3.0,0.0,-13,0,444,0,1,0,0
3055,23,0,159,27,0,0,0.0,0.0,-34,3,-13,-1,1,0,0
3054,23,0,116,-10,0,0,0.0,0.0,-6,0,71,0,1,0,0
3053,23,0,86,-48,0,0,0.0,0.0,-14,-2,-191,0,1,0,0
3049,23,0,211,14,0,-1,0.0,-3.0,80,1,-133,0,1,0,0
3047,23,0,112,-1,0,0,0.0,0.0,-4,0,449,-30,1,0,0
3045,23,0,60,50,0,0,0.0,0.0,16,0,-25,31,1,0,0
3044,23,0,42,-15,0,0,0.0,0.0,4,0,4,31,1,0,0
3043,23,0,31,10,0,0,0.0,0.0,0,0,-207,31,1,0,0
3041,23,0,96,-11,0,0,0.0,0.0,-5,0,-131,-4,1,0,0
3039,23,0,136,36,0,0,0.0,0.0,7,1,2,0,1,0,0
3033,23,0,215,-6,0,-1,0.0,-3.0,-52,-5,-61,1,1,0,0
3032,23,0,145,-26,0,-1,0.0,-3.0,44,0,-79,-1,1,0,0
3027,23,0,56,15,0,0,0.0,0.0,-2,0,8,-121,1,0,0
3020,23,0,173,5,5,1,3.0,0.0,96,0,-589,0,1,0,0
3013,23,0,73,-36,0,0,0.0,0.0,8,-1,-205,1,1,0,0
3004,23,0,88,-19,0,0,0.0,0.0,-9,0,72,0,1,0,0
3001,23,0,194,39,0,0,0.0,0.0,63,2,-331,0,1,0,0
2993,23,0,169,37,1,-1,3.0,0.0,-3,-1,0,4,1,0,0
2991,23,0,178,17,0,0,0.0,0.0,4,2,81,-1,1,0,0
2990,23,0,154,9,0,0,0.0,0.0,37,3,-220,-18,1,0,0
2989,23,0,197,9,2,-1,3.0,0.0,-14,2,260,0,1,0,0
2988,23,0,155,41,0,-2,0.0,-3.0,33,2,17,0,1,0,0
2986,23,0,74,22,0,0,0.0,0.0,8,0,-12,31,1,0,0
2979,23,0,201,36,1,1,4.0,4.0,39,3,176,0,1,0,0
2977,23,0,24,0,0,0,0.0,0.0,0,0,-105,31,1,0,0
2974,23,0,179,20,3,3,3.0,3.0,69,0,184,-1,1,0,0
2972,23,0,115,-15,0,-1,0.0,-3.0,0,-1,-13,14,1,0,0
2970,23,0,109,3,1,0,3.0,0.0,2,-1,109,2,1,0,0
2965,23,0,173,-8,0,0,0.0,0.0,3,-1,1077,-1,1,0,0
2963,23,0,48,-35,0,0,0.0,0.0,-8,0,-400,9,1,0,0
2962,23,0,57,4,0,0,0.0,0.0,-18,0,12,-20,1,0,0
2961,23,0,91,1,1,1,3.0,3.0,14,0,-40,2,1,0,0
2958,23,0,70,21,0,0,0.0,0.0,6,0,18,31,1,0,0
2953,23,0,109,-10,0,0,0.0,0.0,11,0,-347,9,1,0,0
2948,23,0,96,83,1,1,3.0,3.0,44,4,10,31,1,0,0
2946,23,0,143,35,2,1,3.0,0.0,29,2,-209,1,1,0,0
2943,23,0,193,5,0,0,0.0,0.0,31,4,147,-1,1,0,0
2942,23,0,43,11,0,0,0.0,0.0,-2,0,13,-45,1,0,0
2939,23,0,90,-4,0,0,0.0,0.0,4,0,23,31,1,0,0
2927,23,0,220,11,1,1,3.0,3.0,54,2,-357,0,1,0,0
2919,23,0,0,0,0,0,0.0,0.0,0,0,-14,31,1,0,0
2906,23,0,95,-75,1,-1,3.0,0.0,12,-1,-14,-1,1,0,0
2904,23,0,106,-2,0,0,0.0,0.0,4,0,18,0,1,0,0
2897,23,0,66,15,0,0,0.0,0.0,1,0,-36,23,1,0,0
2891,23,0,51,3,0,0,0.0,0.0,-6,0,-10,14,1,0,0
2888,23,0,148,49,4,4,3.0,3.0,91,0,-74,-1,1,0,0
2862,23,0,69,-28,0,-1,0.0,-3.0,-6,38,-1,5,1,0,0
2850,23,0,169,8,0,0,0.0,0.0,61,3,2,2,1,0,0
2847,23,0,173,-20,0,0,0.0,0.0,5,-3,37,0,1,0,0
2840,23,0,192,-7,6,5,3.0,0.0,-17,-5,-209,-2,1,0,0
2828,23,0,271,-2,0,-1,0.0,0.0,39,2,-497,0,1,0,0
2800,23,0,237,2,3,3,3.0,3.0,-58,2,1272,0,1,0,0
2767,23,0,130,0,1,1,0.0,0.0,32,0,-213,-1,1,0,0
2746,23,0,125,-6,1,1,4.0,4.0,12,3,65,4,1,0,0
2707,23,1,70,-77,0,-1,0.0,-3.0,-50,-3,793,0,1,0,0
2658,23,0,35,10,0,0,0.0,0.0,26,0,0,21,1,0,0
2414,23,0,137,-1,1,1,3.0,3.0,5,-6,-556,0,1,0,0
2324,23,0,148,9,0,0,0.0,0.0,32,1,166,-1,1,0,0
2103,23,0,120,-27,0,0,0.0,0.0,7,-1,158,6,1,0,0
2057,23,0,91,-62,0,0,0.0,0.0,0,-1,606,6,1,0,0
1988,23,0,128,33,0,0,0.0,0.0,11,1,38,2,1,0,0
1386,23,0,137,12,1,1,3.0,3.0,85,2,15,-3,1,0,0
1191,23,0,196,72,5,2,3.0,-0.3333333333333335,93,0,6983,0,1,0,0
1184,23,0,244,9,2,0,2.5,0.0,19,5,373,0,1,0,0
1183,23,0,123,7,2,-1,3.0,0.0,11,7,-35,-10,1,0,0
1181,23,0,0,-64,0,0,0.0,0.0,-2,0,0,-115,1,0,0
1180,23,0,144,25,2,1,3.0,0.0,14,0,-583,-14,1,0,0
1179,23,0,82,-32,0,0,0.0,0.0,-12,0,54,2,1,0,0
1169,23,0,92,-3,0,0,0.0,0.0,-3,-3,0,3,1,0,0
1159,23,0,136,21,2,2,3.0,3.0,-13,0,716,-7,1,0,0
1157,23,0,143,66,0,-2,0.0,-3.0,22,1,-44,3,1,0,0
1156,23,0,140,-2,0,0,0.0,0.0,3,-2,115,-2,1,0,0
1155,23,0,41,-33,0,0,0.0,0.0,0,0,279,31,1,0,0
1154,23,0,163,48,0,0,0.0,0.0,72,3,151,0,1,0,0
1150,23,0,142,3,0,0,0.0,0.0,41,5,444,-2,1,0,0
1147,23,0,54,25,0,0,0.0,0.0,14,0,2,5,1,0,0
3042,24,0,22,-25,0,0,0.0,0.0,0,0,1,31,1,0,0
3037,24,0,136,-14,0,0,0.0,0.0,20,-2,-211,2,1,0,0
3031,24,0,132,-38,0,0,0.0,0.0,-33,-3,-71,3,1,0,0
3030,24,0,142,-36,0,0,0.0,0.0,19,-1,-83,13,1,0,0
3029,24,0,0,0,0,0,0.0,0.0,0,0,-4,31,1,0,0
3026,24,0,113,-25,4,4,3.0,3.0,62,-1,-79,4,1,0,0
3025,24,0,58,39,0,0,0.0,0.0,0,0,-91,31,1,0,0
3022,24,0,220,26,0,0,0.0,0.0,100,10,82,-1,1,0,0
3018,24,0,189,34,0,0,0.0,0.0,26,2,2050,-9,1,0,0
3015,24,0,148,15,0,0,0.0,0.0,11,0,-40,2,1,0,0
3014,24,1,71,1,1,1,3.0,3.0,10,1,0,-7,1,0,0
3012,24,0,55,-2,0,0,0.0,0.0,0,0,21,31,1,0,0
3011,24,0,71,-61,0,0,0.0,0.0,-14,-2,-926,0,1,0,0
3010,24,0,197,-2,7,3,3.142857142857143,0.1428571428571428,36,0,205,-1,1,0,0
3008,24,0,109,-13,0,0,0.0,0.0,-2,-2,-155,2,1,0,0
3007,24,0,94,-38,0,0,0.0,0.0,-10,0,388,-11,1,0,0
3005,24,1,112,16,1,1,3.0,3.0,11,0,143,0,1,0,0
3003,24,0,38,0,0,0,0.0,0.0,-1,0,-36,-10,1,0,0
3002,24,0,85,9,0,0,0.0,0.0,-1,0,136,6,1,0,0
2999,24,0,90,-5,0,0,0.0,0.0,2,0,-1,23,1,0,0
2998,24,0,121,-31,0,-1,0.0,-3.0,-8,-1,470,3,1,0,0
2996,24,0,115,-3,0,0,0.0,0.0,5,2,11,-4,1,0,0
2995,24,0,59,-9,0,0,0.0,0.0,2,0,-177,31,1,0,0
2994,24,0,55,0,0,0,0.0,0.0,4,0,3,30,1,0,0
2992,24,0,23,-34,0,0,0.0,0.0,-6,0,-8,-57,1,0,0
2987,24,0,25,0,0,0,0.0,0.0,0,0,-12,31,1,0,0
2983,24,0,208,-4,0,-1,0.0,-3.0,-15,-1,1096,-8,1,0,0
2980,24,1,131,-4,0,-1,0.0,-3.0,1,-1,178,-1,1,0,0
2978,24,0,117,7,1,0,3.0,0.0,9,0,16,3,1,0,0
2976,24,0,105,29,0,0,0.0,0.0,50,0,34,0,1,0,0
2975,24,0,66,10,0,0,0.0,0.0,11,0,19,-32,1,0,0
2969,24,0,88,9,0,0,0.0,0.0,45,0,-14,0,1,0,0
2968,24,0,174,2,0,-1,0.0,-3.0,49,2,25,0,1,0,0
2967,24,0,65,0,0,0,0.0,0.0,2,0,0,-16,1,0,0
2966,24,0,110,68,0,0,0.0,0.0,62,0,-20,31,1,0,0
2959,24,0,1,0,0,0,0.0,0.0,0,0,-88,31,1,0,0
2957,24,0,244,30,1,1,3.0,3.0,74,3,-52,0,1,0,0
2955,24,0,196,-12,0,0,0.0,0.0,-22,-1,1404,0,1,0,0
2954,24,0,225,0,1,1,3.0,3.0,98,-1,111,0,1,0,0
2952,24,0,113,-1,0,0,0.0,0.0,-3,0,-511,-10,1,0,0
2951,24,1,20,-39,0,0,0.0,0.0,0,0,-42,31,1,0,0
2950,24,0,116,-19,1,1,3.0,3.0,6,0,191,0,1,0,0
